SITE_ID,DEFAULT_SITE_REF,SITE_TYPE,SITE_SUBTYPE,DEFAULT_SITE_NUM_SYS,SITE_NAME,SITE_SHORTNAME,ALL_SITE_REFERENCES,TEXT_REF,ZONE,EASTING,NORTHING,LATITUDE,LONGITUDE,SPHEROID
61410311,61410311,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc38 Lot6,Lc38 Lot6,3273 [WIN_ID]; 61410311 [SITE_REF],,50,384779,6442834,-32.14503976,115.7782662,GDA94
61410312,61410312,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc39 Lot24,Lc39 Lot24,3274 [WIN_ID]; 61410312 [SITE_REF],,50,385094,6445629,-32.11986208,115.7819408,GDA94
61410313,61410313,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc40,Lc40,3275 [WIN_ID]; 61410313 [SITE_REF],,50,385959,6444984,-32.12576764,115.7910318,GDA94
61410314,61410314,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc43 Sub Lot8,Lc43 Sub Lot8,3276 [WIN_ID]; 61410314 [SITE_REF],,50,384199,6444989,-32.12554303,115.7723778,GDA94
61410315,61410315,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc45 Lot37Coogee Rd,Lc45 Lot37Coogee Rd,3277 [WIN_ID]; 61410315 [SITE_REF],,50,385409,6443249,-32.14136092,115.7849947,GDA94
61410316,61410316,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc48 Lot4 Fawcett,Lc48 Lot4 Fawcett,3278 [WIN_ID]; 61410316 [SITE_REF],,50,384794,6444234,-32.13241384,115.7785935,GDA94
61410317,61410317,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc51 Pt11,Lc51 Pt11,3279 [WIN_ID]; 61410317 [SITE_REF],,50,384709,6445014,-32.12536984,115.7777864,GDA94
61410318,61410318,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc53 Lot10 Albion,Lc53 Lot10 Albion,3280 [WIN_ID]; 61410318 [SITE_REF],,50,385044,6443804,-32.13631782,115.7811919,GDA94
61410319,61410319,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc54 Lot2 Fawcett,Lc54 Lot2 Fawcett,3281 [WIN_ID]; 61410319 [SITE_REF],,50,384722,6444479,-32.13019667,115.7778598,GDA94
61410320,61410320,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc56 Lot9 Watson,Lc56 Lot9 Watson,3282 [WIN_ID]; 61410320 [SITE_REF],,50,386289,6444404,-32.13103241,115.7944607,GDA94
61410321,61410321,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc58 Lot14,Lc58 Lot14,3283 [WIN_ID]; 61410321 [SITE_REF],,50,385234,6445959,-32.11689985,115.783464,GDA94
61410322,61410322,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc60 Lot6 Fawcett,Lc60 Lot6 Fawcett,3284 [WIN_ID]; 61410322 [SITE_REF],,50,384949,6443919,-32.13527087,115.7801987,GDA94
61410323,61410323,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc62 Pt1 Wright Rd,Lc62 Pt1 Wright Rd,3285 [WIN_ID]; 61410323 [SITE_REF],,50,384904,6442344,-32.14947216,115.7795325,GDA94
61410324,61410324,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc70 Mayor Rd,Lc70 Mayor Rd,3286 [WIN_ID]; 61410324 [SITE_REF],,50,384919,6444789,-32.12742072,115.7799852,GDA94
61410325,61410325,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc71 Lot7 Coogee Rd,Lc71 Lot7 Coogee Rd,3287 [WIN_ID]; 61410325 [SITE_REF],,50,385274,6443454,-32.13949815,115.7835881,GDA94
61410326,61410326,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc73 Pt502 Atwell,Lc73 Pt502 Atwell,3288 [WIN_ID]; 61410326 [SITE_REF],,50,384529,6444874,-32.12661415,115.7758617,GDA94
61410327,61410327,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc81 Lot39 Coogee,Lc81 Lot39 Coogee,3289 [WIN_ID]; 61410327 [SITE_REF],,50,385474,6443389,-32.14010478,115.7857005,GDA94
61410328,61410328,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc82 Pt19 Rockingham,Lc82 Pt19 Rockingham,3290 [WIN_ID]; 61410328 [SITE_REF],,50,385439,6444499,-32.13008942,115.7854622,GDA94
61410329,61410329,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc84 Lot21 Hamilton,Lc84 Lot21 Hamilton,3291 [WIN_ID]; 61410329 [SITE_REF],,50,384699,6445176,-32.12390763,115.7776999,GDA94
61410330,61410330,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc95 Pt14 Russell,Lc95 Pt14 Russell,3292 [WIN_ID]; 61410330 [SITE_REF],,50,385744,6443664,-32.13765181,115.7885955,GDA94
61410331,61410331,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc96 Pt14 Russell,Lc96 Pt14 Russell,3293 [WIN_ID]; 61410331 [SITE_REF],,50,385749,6442649,-32.14680726,115.7885275,GDA94
61410332,61410332,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc97 Lot13,Lc97 Lot13,3294 [WIN_ID]; 61410332 [SITE_REF],,50,385372,6442609,-32.14712971,115.7845259,GDA94
61410333,61410333,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc98 Lot51 Mayor,Lc98 Lot51 Mayor,3295 [WIN_ID]; 61410333 [SITE_REF],,50,385314,6444664,-32.12858846,115.784157,GDA94
61410334,61410334,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc100 Lot13 East,Lc100 Lot13 East,3296 [WIN_ID]; 61410334 [SITE_REF],,50,385494,6444179,-32.1329813,115.786007,GDA94
61410335,61410335,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc102 Lot13 West,Lc102 Lot13 West,3297 [WIN_ID]; 61410335 [SITE_REF],,50,385249,6444149,-32.13322695,115.7834063,GDA94
61410336,61410336,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc103 Lot12 Albion,Lc103 Lot12 Albion,3298 [WIN_ID]; 61410336 [SITE_REF],,50,385214,6443829,-32.13610967,115.782997,GDA94
61410337,61410337,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc105 Lot1 W Church,Lc105 Lot1 W Church,3299 [WIN_ID]; 61410337 [SITE_REF],,50,385349,6443979,-32.13477048,115.784446,GDA94
61410338,61410338,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc106 Lot3 Albion,Lc106 Lot3 Albion,3300 [WIN_ID]; 61410338 [SITE_REF],,50,385219,6443684,-32.13741803,115.7830326,GDA94
61410339,61410339,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc110 Lot106,Lc110 Lot106,3301 [WIN_ID]; 61410339 [SITE_REF],,50,385649,6443874,-32.13574804,115.7876136,GDA94
61410340,61410340,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc111 Lot112,Lc111 Lot112,3302 [WIN_ID]; 61410340 [SITE_REF],,50,385569,6443799,-32.13641639,115.7867566,GDA94
61410341,61410341,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc113 Pt12 Russell,Lc113 Pt12 Russell,3303 [WIN_ID]; 61410341 [SITE_REF],,50,384964,6442649,-32.14672731,115.7802052,GDA94
61410342,61410342,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc115 Lot1 Russell,Lc115 Lot1 Russell,3304 [WIN_ID]; 61410342 [SITE_REF],,50,385029,6442229,-32.15052219,115.7808439,GDA94
61410343,61410343,Groundwater,Bore or Well,AWRC,Lake Coogee - Lc117 Pt41,Lc117 Pt41,3305 [WIN_ID]; 61410343 [SITE_REF],,50,385769,6443474,-32.13936808,115.7888379,GDA94
61410349,61410349,Groundwater,Bore or Well,AWRC,Coogee Dewatering - 1/86 TSD1,1/86 TSD1,3311 [WIN_ID]; 61410349 [SITE_REF],,50,384861,6445478,-32.12120027,115.7794532,GDA94
61410350,61410350,Groundwater,Bore or Well,AWRC,Coogee Dewatering - 2/86 TSD3A,2/86 TSD3A,3312 [WIN_ID]; 61410350 [SITE_REF],,50,384735,6445205,-32.12364975,115.7780849,GDA94
61410351,61410351,Groundwater,Bore or Well,AWRC,Coogee Dewatering - 3/86 TSD3C,3/86 TSD3C,3313 [WIN_ID]; 61410351 [SITE_REF],,50,384730,6445205,-32.12364924,115.7780319,GDA94
61410352,61410352,Groundwater,Bore or Well,AWRC,Coogee Dewatering - 4/86 TSD3B,4/86 TSD3B,3314 [WIN_ID]; 61410352 [SITE_REF],,50,384732,6445205,-32.12364944,115.7780531,GDA94
61410353,61410353,Groundwater,Bore or Well,AWRC,Coogee Dewatering - 5/86 TSD3D,5/86 TSD3D,3315 [WIN_ID]; 61410353 [SITE_REF],,50,384740,6445205,-32.12365026,115.7781379,GDA94
61410354,61410354,Groundwater,Bore or Well,AWRC,Coogee Dewatering - 6/86 TSD4A,6/86 TSD4A,3316 [WIN_ID]; 61410354 [SITE_REF],,50,385004,6445904,-32.11737249,115.7810199,GDA94
61410355,61410355,Groundwater,Bore or Well,AWRC,Coogee Dewatering - 7/86,Jul-86,3317 [WIN_ID]; 61410355 [SITE_REF],,50,385004,6445906,-32.11735445,115.7810201,GDA94
61410356,61410356,Groundwater,Bore or Well,AWRC,Coogee Dewatering - 8/86 TSD4D,8/86 TSD4D,3318 [WIN_ID]; 61410356 [SITE_REF],,50,385003,6445908,-32.11733631,115.7810098,GDA94
61410357,61410357,Groundwater,Bore or Well,AWRC,Coogee Dewatering - 9/86 TSD2A,9/86 TSD2A,3319 [WIN_ID]; 61410357 [SITE_REF],,50,384615,6445786,-32.11839706,115.776883,GDA94
61410358,61410358,Groundwater,Bore or Well,AWRC,Coogee Dewatering - 10/86 TSD2B,10/86 TSD2B,3320 [WIN_ID]; 61410358 [SITE_REF],,50,384615,6445787,-32.11838804,115.7768831,GDA94
61410359,61410359,Groundwater,Bore or Well,AWRC,Coogee Dewatering - 11/86 TSD2C,11/86 TSD2C,3321 [WIN_ID]; 61410359 [SITE_REF],,50,384621,6445793,-32.11833453,115.7769474,GDA94
61410360,61410360,Groundwater,Bore or Well,AWRC,Coogee Dewatering - 12/86 TSD4B,12/86 TSD4B,3322 [WIN_ID]; 61410360 [SITE_REF],,50,385003,6445910,-32.11731827,115.78101,GDA94
61410361,61410361,Groundwater,Bore or Well,AWRC,Coogee Dewatering - 13/86 TSD5A,13/86 TSD5A,3323 [WIN_ID]; 61410361 [SITE_REF],,50,384723,6445609,-32.12000458,115.7780063,GDA94
61410362,61410362,Groundwater,Bore or Well,AWRC,Coogee Dewatering - 14/86 TSD5B,14/86 TSD5B,3324 [WIN_ID]; 61410362 [SITE_REF],,50,384723,6445607,-32.12002262,115.7780061,GDA94
61410363,61410363,Groundwater,Bore or Well,AWRC,Coogee Dewatering - 15/86 TSD5C,15/86 TSD5C,3325 [WIN_ID]; 61410363 [SITE_REF],,50,384723,6445605,-32.12004066,115.7780058,GDA94
61410364,61410364,Groundwater,Bore or Well,AWRC,Kwinana Effluent Mon - CSBP14,CSBP14,3326 [WIN_ID]; 61410364 [SITE_REF],,50,383639,6432349,-32.23949185,115.7649037,GDA94
61410420,61410420,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR3M(5M),MR3M(5M),61410420 [SITE_REF]; 8884120 [WIN_ID],,50,384717,6444874,-32.1266334,115.7778543,GDA94
61410421,61410421,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR3M(10M),MR3M(10M),61410421 [SITE_REF]; 8884126 [WIN_ID],,50,384717,6444874,-32.12663262,115.7778552,GDA94
61410422,61410422,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR3M(15M),MR3M(15M),61410422 [SITE_REF]; 8884132 [WIN_ID],,50,384717,6444874,-32.12663262,115.7778552,GDA94
61410423,61410423,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR3M(20M),MR3M(20M),61410423 [SITE_REF]; 8884138 [WIN_ID],,50,384717,6444874,-32.12663262,115.7778552,GDA94
61410424,61410424,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR3M(25M),MR3M(25M),61410424 [SITE_REF]; 8884144 [WIN_ID],,50,384717,6444874,-32.12663262,115.7778552,GDA94
61410425,61410425,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR4M(3.5M),MR4M(3.5M),61410425 [SITE_REF]; 8881738 [WIN_ID],,50,384861,6444031,-32.13425084,115.7792802,GDA94
61410426,61410426,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR4M(6.5M),MR4M(6.5M),61410426 [SITE_REF]; 8884150 [WIN_ID],,50,384861,6444031,-32.13425084,115.7792802,GDA94
61410427,61410427,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR4M(13M),MR4M(13M),61410427 [SITE_REF]; 8884156 [WIN_ID],,50,384861,6444031,-32.13425084,115.7792802,GDA94
61410428,61410428,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR4M(19M),MR4M(19M),61410428 [SITE_REF]; 8884162 [WIN_ID],,50,384861,6444031,-32.13425084,115.7792802,GDA94
61410429,61410429,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR4M(25.5M),MR4M(25.5M),61410429 [SITE_REF]; 8883925 [WIN_ID],,50,384861,6444031,-32.13425084,115.7792802,GDA94
61410430,61410430,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR5M(5M),MR5M(5M),61410430 [SITE_REF]; 8884638 [WIN_ID],,50,385362,6443751,-32.13682743,115.7845573,GDA94
61410431,61410431,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR5M(10M),MR5M(10M),61410431 [SITE_REF]; 8884644 [WIN_ID],,50,385362,6443751,-32.13682743,115.7845573,GDA94
61410432,61410432,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR5M(15M),MR5M(15M),61410432 [SITE_REF]; 8884650 [WIN_ID],,50,385362,6443751,-32.13682743,115.7845573,GDA94
61410433,61410433,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR5M(21M),MR5M(21M),61410433 [SITE_REF]; 8884656 [WIN_ID],,50,385362,6443751,-32.13682743,115.7845573,GDA94
61410434,61410434,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR5M(26M),MR5M(26M),61410434 [SITE_REF]; 8884662 [WIN_ID],,50,385362,6443751,-32.13682743,115.7845573,GDA94
61410435,61410435,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR6M(4M),MR6M(4M),61410435 [SITE_REF]; 8884668 [WIN_ID],,50,385283,6443274,-32.1411,115.7837,GDA94
61410436,61410436,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR6M(9M),MR6M(9M),61410436 [SITE_REF]; 8884674 [WIN_ID],,50,385283,6443274,-32.1411,115.7837,GDA94
61410437,61410437,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR6M(15M),MR6M(15M),61410437 [SITE_REF]; 8884680 [WIN_ID],,50,385283,6443274,-32.1411,115.7837,GDA94
61410438,61410438,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR6M(21M),MR6M(21M),61410438 [SITE_REF]; 8884686 [WIN_ID],,50,385283,6443274,-32.1411,115.7837,GDA94
61410439,61410439,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR6M(26M),MR6M(26M),61410439 [SITE_REF]; 8884692 [WIN_ID],,50,385283,6443274,-32.1411,115.7837,GDA94
61410440,61410440,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR7M(5M),MR7M(5M),61410440 [SITE_REF]; 8886628 [WIN_ID],,50,385214,6442241,-32.1504,115.7828,GDA94
61410441,61410441,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR7M(10.5M),MR7M(10.5M),61410441 [SITE_REF]; 8889608 [WIN_ID],,50,385214,6442241,-32.1504,115.7828,GDA94
61410442,61410442,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR7M(16M),MR7M(16M),61410442 [SITE_REF]; 8886634 [WIN_ID],,50,385214,6442241,-32.1504,115.7828,GDA94
61410443,61410443,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR7M(21.5M),MR7M(21.5M),61410443 [SITE_REF]; 8886640 [WIN_ID],,50,385214,6442241,-32.1504,115.7828,GDA94
61410444,61410444,Groundwater,Multi-port bore,AWRC,Mayor Rd Monitoring - MR7M(27.5M),MR7M(27.5M),61410444 [SITE_REF]; 8886622 [WIN_ID],,50,385214,6442241,-32.1504,115.7828,GDA94
61410502,61410502,Groundwater,Bore or Well,AWRC,Hamilton Hill - U113 Davilak Oval,U113 Davilak Oval,3380 [WIN_ID]; 61410502 [SITE_REF],,50,383987,6449518,-32.08467129,115.7706784,GDA94
61410503,61410503,Groundwater,Bore or Well,AWRC,Beaconsfield - U114 Winterfold P.S.,U114 Winterfold P.S.,3381 [WIN_ID]; 61410503 [SITE_REF],,50,383900,6450927,-32.07195362,115.7699269,GDA94
61410509,61410509,Groundwater,Bore or Well,AWRC,Munster - N3038,N3038,3387 [WIN_ID]; 61410509 [SITE_REF],,50,385744,6442996,-32.14367693,115.7885159,GDA94
61410511,61410511,Groundwater,Bore or Well,AWRC,East Hamilton Hill - U126 Primary School,U126 Primary School,3389 [WIN_ID]; 61410511 [SITE_REF],,50,385706,6450307,-32.07773011,115.788984,GDA94
61410728,61410728,Groundwater,Bore or Well,AWRC,Rockingham - Regan Street,Regan Street,23011921 [WIN_ID]; 61410728 [SITE_REF]; 62REGAN [TEXT_REF],62REGAN,50,381714,6428552,-32.27353515,115.7440049,GDA94
61414100,61414100,Groundwater,Bore or Well,AWRC,Cockburn Salt Water Interface - CSI 1/97,CSI 1/97,14804244 [WIN_ID]; 2033-1-SW-1201 [AQWAB]; 61414100 [SITE_REF],,50,384542.43,6439122.89,-32.17848786,115.775311,GDA94
61414101,61414101,Groundwater,Bore or Well,AWRC,Cockburn Salt Water Interface - CSI 2/97,CSI 2/97,14804250 [WIN_ID]; 2033-1-SW-1202 [AQWAB]; 61414101 [SITE_REF],,50,384542.98,6439121.94,-32.17849567,115.7753171,GDA94
61414102,61414102,Groundwater,Bore or Well,AWRC,Cockburn Salt Water Interface - CSI 3/97,CSI 3/97,14804312 [WIN_ID]; 2033-1-SW-1203 [AQWAB]; 61414102 [SITE_REF],,50,384754.26,6439137.07,-32.17838088,115.7775596,GDA94
61415001,61415001,Groundwater,Bore or Well,AWRC,Artesian Monitoring - AM52Z,AM52Z,3401 [WIN_ID]; 61415001 [SITE_REF],,50,376115,6433422,-32.22900865,115.6851978,GDA94
61415006,61415006,Groundwater,Bore or Well,AWRC,Artesian Monitoring - AM54,AM54,2033-3-NE-0100 [AQWAB]; 3406 [WIN_ID]; 61415006 [SITE_REF],,50,381972,6426982,-32.28772444,115.7465477,GDA94
61415007,61415007,Groundwater,Bore or Well,AWRC,Artesian Monitoring - AM52,AM52,2033-1-SW-0740 [AQWAB]; 3407 [WIN_ID]; 61415007 [SITE_REF],,50,383439,6434823,-32.21715702,115.7630836,GDA94
61415008,61415008,Groundwater,Bore or Well,AWRC,Artesian Monitoring - AM52A,AM52A,2033-1-SW-0741 [AQWAB]; 3408 [WIN_ID]; 61415008 [SITE_REF],,50,383444,6434830,-32.2170944,115.7631375,GDA94
61415043,61415043,Groundwater,Bore or Well,AWRC,Artesian Monitoring - AM52Y,AM52Y,2033-4-SE-0003 [AQWAB]; 3443 [WIN_ID]; 61415043 [SITE_REF],,50,374326,6441206,-32.15860462,115.6672392,GDA94
61415044,61415044,Groundwater,Bore or Well,AWRC,Cockburn Cement - Cc1,Cc1,3444 [WIN_ID]; 61415044 [SITE_REF],,50,381839,6444029,-32.13395674,115.7472457,GDA94
61415046,61415046,Groundwater,Bore or Well,AWRC,Fremantle - Fre1,Fre1,3446 [WIN_ID]; 61415046 [SITE_REF],,50,382389,6452799,-32.05491241,115.75415,GDA94
61415047,61415047,Groundwater,Bore or Well,AWRC,Fremantle - Fre2,Fre2,3447 [WIN_ID]; 61415047 [SITE_REF],,50,382389,6452799,-32.05491241,115.75415,GDA94
61415063,61415063,Groundwater,Bore or Well,AWRC,Garden Island - Army A46,Army A46,20025220 [WIN_ID]; 2033-4-SE-0001 [AQWAB]; 61415063 [SITE_REF],,50,376237,6432802,-32.234614,115.6864119,GDA94
61415064,61415064,Groundwater,Bore or Well,AWRC,Garden Island - Army B22,Army B22,20025221 [WIN_ID]; 2033-4-SE-0002 [AQWAB]; 61415064 [SITE_REF],,50,374364,6441222,-32.15846455,115.6676442,GDA94
61415065,61415065,Groundwater,Bore or Well,AWRC,Garden Island - Army B24 No2,Army B24 No2,20025223 [WIN_ID]; 2033-4-SE-0004 [AQWAB]; 61415065 [SITE_REF],,50,376061,6434893,-32.21573546,115.684816,GDA94
61415066,61415066,Groundwater,Bore or Well,AWRC,Garden Island - Art No 4,Art No 4,20025225 [WIN_ID]; 2033-4-SE-0006 [AQWAB]; 61415066 [SITE_REF],,50,376268,6434270,-32.22137725,115.6869313,GDA94
61415067,61415067,Groundwater,Bore or Well,AWRC,Garden Island - No 5,No 5,20025226 [WIN_ID]; 2033-4-SE-0007 [AQWAB]; 61415067 [SITE_REF],,50,376857,6433867,-32.22507675,115.6931285,GDA94
61415068,61415068,Groundwater,Bore or Well,AWRC,Garden Island - Artesian No 6,Artesian No 6,20025228 [WIN_ID]; 2033-4-SE-0009 [AQWAB]; 61415068 [SITE_REF],,50,376906,6434381,-32.22044625,115.6937147,GDA94
61415075,61415075,Groundwater,Bore or Well,AWRC,Artesian Monitoring - AM52C,AM52C,23042021 [WIN_ID]; 61415075 [SITE_REF],,50,383378,6434833,-32.21705907,115.7624387,GDA94
61415080,61415080,Groundwater,Bore or Well,AWRC,Artesian Monitoring - AM52W,AM52W,23044427 [WIN_ID]; 61415080 [SITE_REF],,50,383380,6434835,-32.21704124,115.7624602,GDA94
61415082,61415082,Groundwater,Bore or Well,AWRC,Artesian Monitoring - AM71,AM71,23059756 [WIN_ID]; 61415082 [SITE_REF]; AM71 [TEXT_REF],AM71,50,383534.3,6444114.6,-32.13336028,115.7652273,GDA94
61419346,61419346,Groundwater,Bore or Well,AWRC,Rockingham - Rockingham Hosp,Rockingham Hosp,3913 [WIN_ID]; 61419346 [SITE_REF],,50,379444,6427881,-32.27934692,115.71982,GDA94
61421700,61421700,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - Multiport MPB_1,Multiport MPB_1,61421700 [SITE_REF]; 8892087 [WIN_ID],,50,384739,6433449,-32.22968396,115.7767103,GDA94
61421701,61421701,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - Multiport MPB_2,Multiport MPB_2,61421701 [SITE_REF]; 8892083 [WIN_ID],,50,384539,6433649,-32.22785952,115.7746122,GDA94
61421702,61421702,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - Multiport MPB_3,Multiport MPB_3,61421702 [SITE_REF]; 8892079 [WIN_ID],,50,384539,6433849,-32.22605563,115.7746364,GDA94
61421703,61421703,Groundwater,Bore or Well,AWRC,Nufarm Monitoring_Kwinana - Multiport MPB_4,Multiport MPB_4,61421703 [SITE_REF]; 8892075 [WIN_ID],,50,384739,6434049,-32.22427229,115.7767828,GDA94
61421776,61421776,Groundwater,Bore or Well,AWRC,S.E.C. Of W.A. - 12C Deep,12C Deep,2033-1-SW-1001 [AQWAB]; 61421776 [SITE_REF]; 8838494 [WIN_ID],,50,384357,6436765,-32.19973613,115.7730585,GDA94
61421845,61421845,Groundwater,Bore or Well,AWRC,Cable Waterskiing - Carpark 1/86,Carpark 1/86,61421845 [SITE_REF]; 8891717 [WIN_ID],,50,384919,6445429,-32.12164815,115.780062,GDA94
61421846,61421846,Groundwater,Bore or Well,AWRC,Cable Waterskiing - 2/86,Feb-86,61421846 [SITE_REF]; 8891721 [WIN_ID],,50,384764,6445199,-32.12370683,115.7783916,GDA94
61421847,61421847,Groundwater,Bore or Well,AWRC,Cable Waterskiing - 3/86,Mar-86,61421847 [SITE_REF]; 8891725 [WIN_ID],,50,384789,6445199,-32.12370939,115.7786565,GDA94
61421848,61421848,Groundwater,Bore or Well,AWRC,Cable Waterskiing - 4/86,Apr-86,61421848 [SITE_REF]; 8891729 [WIN_ID],,50,384839,6445199,-32.1237145,115.7791865,GDA94
61421849,61421849,Groundwater,Bore or Well,AWRC,Cable Waterskiing - 5/86,May-86,61421849 [SITE_REF]; 8891737 [WIN_ID],,50,384899,6445199,-32.12372063,115.7798224,GDA94
61470000,61470000,Groundwater,Bore or Well,AWRC,Dick Lawrence Reserve - Company,Company,23052405 [WIN_ID]; 61470000 [SITE_REF],,50,384638,6451365,-32.06807809,115.7777978,GDA94
61470001,61470001,Groundwater,Bore or Well,AWRC,Beaconsfield - Company,Company,23052406 [WIN_ID]; 61470001 [SITE_REF],,50,383689,6451829,-32.06379563,115.7678017,GDA94
61470050,61470050,Groundwater,Bore or Well,AWRC,Samson - Company,Company,23086401 [WIN_ID]; 61470050 [SITE_REF],,50,386121,6450976,-32.0717373,115.7934603,GDA94
61470055,61470055,Groundwater,Bore or Well,AWRC,Fremantle - Company,Company,23087046 [WIN_ID]; 61470055 [SITE_REF],,50,384135,6452667,-32.05628301,115.7726266,GDA94
61470073,61470073,Groundwater,Bore or Well,AWRC,Beaconsfield - Company,Company,23087343 [WIN_ID]; 61470073 [SITE_REF],,50,383965,6451667,-32.0652852,115.7707055,GDA94
61470075,61470075,Groundwater,Bore or Well,AWRC,Hilton - Company,Company,23087363 [WIN_ID]; 61470075 [SITE_REF],,50,385780,6450675,-32.07441778,115.7898124,GDA94
61470082,61470082,Groundwater,Bore or Well,AWRC,North Coogee - Company,Company,23087575 [WIN_ID]; 61470082 [SITE_REF],,50,383632,6447532,-32.10254697,115.7666775,GDA94
61470319,61470319,Groundwater,Bore or Well,AWRC,CSWIM 01-17,CSWIM 01-17,23088444 [WIN_ID]; 61470319 [SITE_REF],,50,383378,6445577.3,-32.12015125,115.7637484,GDA94
61470320,61470320,Groundwater,Bore or Well,AWRC,CSWIM 02-17,CSWIM 02-17,23088445 [WIN_ID]; 61470320 [SITE_REF],,50,383574.9,6445553.1,-32.12038988,115.7658323,GDA94
61470321,61470321,Groundwater,Bore or Well,AWRC,CSWIM 03-17,CSWIM 03-17,23088432 [WIN_ID]; 61470321 [SITE_REF],,50,383568.9,6445552.1,-32.12039828,115.7657686,GDA94
61470322,61470322,Groundwater,Bore or Well,AWRC,BSWIM 01-17,BSWIM 01-17,23088446 [WIN_ID]; 61470322 [SITE_REF],,50,384933.5,6439187.6,-32.17794336,115.7794665,GDA94
61470323,61470323,Groundwater,Bore or Well,AWRC,BSWIM 02-17,BSWIM 02-17,23088436 [WIN_ID]; 61470323 [SITE_REF],,50,385525.2,6439244.7,-32.17748875,115.7857484,GDA94
61470324,61470324,Groundwater,Bore or Well,AWRC,KSWIM 01-17,KSWIM 01-17,23088437 [WIN_ID]; 61470324 [SITE_REF],,50,383108.6,6430826.2,-32.25316982,115.7590893,GDA94
61470325,61470325,Groundwater,Bore or Well,AWRC,Nickel West Bore,Bore,23088459 [WIN_ID]; 61470325 [SITE_REF],,50,383134.5,6431022.1,-32.25140563,115.7593882,GDA94
61470343,61470343,Groundwater,Bore or Well,AWRC,CSWIM 04-18 D,CSWIM 04-18 D,23089373 [WIN_ID]; 61470343 [SITE_REF],,50,384417.92,6445397.88,-32.1218768,115.7747483,GDA94
61470344,61470344,Groundwater,Bore or Well,AWRC,CSWIM 04-18 S,CSWIM 04-18 S,23089379 [WIN_ID]; 61470344 [SITE_REF],,50,384417.92,6445397.88,-32.1218768,115.7747483,GDA94
