Date,Depth,Bottom Depth (m),QC,Cloud Cover (%),QC,Conductivity (\muS/cm),QC,Nitrate (mg/L),QC,Ammonium (mg/L),QC,O2 Saturation (%),QC,Oxygen (mg/L),QC,pH (),QC,Filterable Reactive Phosphate (mg/L),QC,Salinity (psu),QC,Secchi depth (m),QC,Temperature (^{\circ}C),QC,Turbidity (NTU),QC,Wind Direction ((ø)),QC,Wind Speed (m/s),QC
15-02-2021 10:22:37,-1.50,    ,,    ,,31959.0000,Good,    ,,    ,,111.2000,Good,8.1100,Good,7.3100,Good,    ,,19.9000,Good,    ,,25.7100,Good,7.9300,Good,    ,,    ,
15-02-2021 10:22:53,-1.00,    ,,    ,,31757.0000,Good,    ,,    ,,108.9000,Good,7.9400,Good,7.3200,Good,    ,,19.7600,Good,    ,,25.7380,Good,6.1500,Good,    ,,    ,
15-02-2021 10:23:00,0.00,-2.5000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,90.0000,Good,1.6830,Good
15-02-2021 10:23:15,-0.50,    ,,    ,,31443.0000,Good,    ,,    ,,96.9000,Good,7.0400,Good,7.3500,Good,    ,,19.5400,Good,    ,,26.0560,Good,4.6600,Good,    ,,    ,
15-02-2021 10:23:31,-0.20,    ,,    ,,31258.0000,Good,    ,,    ,,93.8000,Good,6.7800,Good,7.3800,Good,    ,,19.4100,Good,    ,,26.3270,Good,4.0700,Good,    ,,    ,
22-02-2021 10:12:39,-2.50,    ,,    ,,31418.0000,Good,    ,,    ,,80.5000,Good,5.8700,Good,7.1700,Good,    ,,19.5300,Good,    ,,25.7750,Good,    ,,    ,,    ,
22-02-2021 10:13:00,-2.20,    ,,    ,,31349.0000,Good,    ,,    ,,81.0000,Good,5.9200,Good,7.1600,Good,    ,,19.4800,Good,    ,,25.7200,Good,9.5900,Good,    ,,    ,
22-02-2021 10:13:20,-2.00,    ,,    ,,31365.0000,Good,    ,,    ,,80.3000,Good,5.8600,Good,7.1500,Good,    ,,19.4900,Good,    ,,25.7230,Good,9.4700,Good,    ,,    ,
22-02-2021 10:13:44,-1.50,    ,,    ,,30977.0000,Good,    ,,    ,,90.8000,Good,6.6500,Good,7.1600,Good,    ,,19.2300,Good,    ,,25.7060,Good,5.2900,Good,    ,,    ,
22-02-2021 10:14:00,0.00,-2.7000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,90.0000,Good,2.6520,Good
22-02-2021 10:14:12,-1.00,    ,,    ,,30969.0000,Good,    ,,    ,,98.9000,Good,7.2000,Good,7.1700,Good,    ,,19.2200,Good,    ,,26.0010,Good,4.8400,Good,    ,,    ,
22-02-2021 10:14:38,-0.50,    ,,    ,,31000.0000,Good,    ,,    ,,100.7000,Good,7.2900,Good,7.1700,Good,    ,,19.2300,Good,    ,,26.2740,Good,4.4200,Good,    ,,    ,
22-02-2021 10:15:02,-0.20,    ,,    ,,31013.0000,Good,    ,,    ,,101.0000,Good,7.3200,Good,7.1800,Good,    ,,19.2400,Good,    ,,26.2620,Good,4.5000,Good,    ,,    ,
02-03-2021 10:20:02,-2.20,    ,,    ,,33253.0000,Good,    ,,    ,,97.7000,Good,7.2200,Good,7.1600,Good,    ,,20.8100,Good,    ,,24.6430,Good,10.1800,Good,    ,,    ,
02-03-2021 10:20:20,-1.90,    ,,    ,,33176.0000,Good,    ,,    ,,95.8000,Good,7.0800,Good,7.1400,Good,    ,,20.7600,Good,    ,,24.6530,Good,7.0200,Good,    ,,    ,
02-03-2021 10:20:52,-1.50,    ,,    ,,33036.0000,Good,    ,,    ,,89.0000,Good,6.5800,Good,7.1200,Good,    ,,20.6600,Good,    ,,24.6420,Good,6.6800,Good,    ,,    ,
02-03-2021 10:21:00,0.00,-2.4000,Good,10.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,45.0000,Good,2.2440,Good
02-03-2021 10:21:13,-1.00,    ,,    ,,32861.0000,Good,    ,,    ,,85.5000,Good,6.3200,Good,7.1000,Good,    ,,20.5400,Good,    ,,24.6970,Good,5.2300,Good,    ,,    ,
02-03-2021 10:21:49,-0.50,    ,,    ,,32357.0000,Good,    ,,    ,,60.6000,Good,4.4600,Good,7.1000,Good,    ,,20.1900,Good,    ,,25.0170,Good,3.1100,Good,    ,,    ,
02-03-2021 10:22:05,-0.20,    ,,    ,,32394.0000,Good,    ,,    ,,60.4000,Good,4.4500,Good,7.1000,Good,    ,,20.2100,Good,    ,,25.0190,Good,3.1600,Good,    ,,    ,
08-03-2021 10:24:53,-2.50,    ,,    ,,8271.0000,Good,    ,,    ,,63.8000,Good,5.1000,Good,7.1900,Good,    ,,4.5900,Good,    ,,25.3080,Good,25.2400,Good,    ,,    ,
08-03-2021 10:25:20,-2.20,    ,,    ,,8273.0000,Good,    ,,    ,,63.7000,Good,5.1000,Good,7.1800,Good,    ,,4.5900,Good,    ,,25.3120,Good,26.8000,Good,    ,,    ,
08-03-2021 10:25:37,-2.00,    ,,    ,,8273.0000,Good,    ,,    ,,63.7000,Good,5.1000,Good,7.1800,Good,    ,,4.5900,Good,    ,,25.3130,Good,25.0100,Good,    ,,    ,
08-03-2021 10:26:06,-1.50,    ,,    ,,8274.0000,Good,    ,,    ,,63.9000,Good,5.1100,Good,7.1700,Good,    ,,4.5900,Good,    ,,25.3150,Good,25.2500,Good,    ,,    ,
08-03-2021 10:26:47,-1.00,    ,,    ,,8283.0000,Good,    ,,    ,,63.9000,Good,5.1100,Good,7.1600,Good,    ,,4.5900,Good,    ,,25.3500,Good,24.2700,Good,    ,,    ,
08-03-2021 10:27:00,0.00,-2.7000,Good,80.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.3000,Good,    ,,    ,,90.0000,Good,3.9270,Good
08-03-2021 10:27:10,-0.50,    ,,    ,,8297.0000,Good,    ,,    ,,64.6000,Good,5.1500,Good,7.1600,Good,    ,,4.6000,Good,    ,,25.5950,Good,20.4500,Good,    ,,    ,
08-03-2021 10:27:28,-0.20,    ,,    ,,8283.0000,Good,    ,,    ,,64.8000,Good,5.1300,Good,7.1500,Good,    ,,4.5900,Good,    ,,25.9150,Good,19.7100,Good,    ,,    ,
15-03-2021 10:29:09,-2.70,    ,,    ,,11263.0000,Good,    ,,    ,,85.8000,Good,7.0500,Good,7.1800,Good,    ,,6.4100,Good,    ,,23.3420,Good,19.5400,Good,    ,,    ,
15-03-2021 10:29:48,-2.40,    ,,    ,,11239.0000,Good,    ,,    ,,83.0000,Good,6.8200,Good,7.1600,Good,    ,,6.3900,Good,    ,,23.3390,Good,15.9000,Good,    ,,    ,
15-03-2021 10:30:31,-2.00,    ,,    ,,11201.0000,Good,    ,,    ,,83.6000,Good,6.8700,Good,7.1500,Good,    ,,6.3700,Good,    ,,23.3210,Good,15.9600,Good,    ,,    ,
15-03-2021 10:31:09,-1.50,    ,,    ,,11192.0000,Good,    ,,    ,,82.9000,Good,6.8200,Good,7.1300,Good,    ,,6.3600,Good,    ,,23.3180,Good,16.0000,Good,    ,,    ,
15-03-2021 10:31:50,-1.00,    ,,    ,,10948.0000,Good,    ,,    ,,67.0000,Good,5.5100,Good,7.1400,Good,    ,,6.2200,Good,    ,,23.3320,Good,13.8600,Good,    ,,    ,
15-03-2021 10:32:00,0.00,-2.9000,Good,10.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.5000,Good,    ,,    ,,135.0000,Good,1.9380,Good
15-03-2021 10:32:34,-0.50,    ,,    ,,10915.0000,Good,    ,,    ,,58.5000,Good,4.7900,Good,7.1400,Good,    ,,6.1900,Good,    ,,23.6100,Good,11.9500,Good,    ,,    ,
15-03-2021 10:33:11,-0.20,    ,,    ,,10922.0000,Good,    ,,    ,,62.9000,Good,5.1400,Good,7.1300,Good,    ,,6.2000,Good,    ,,23.6150,Good,12.2800,Good,    ,,    ,
22-03-2021 10:16:21,-2.80,    ,,    ,,33241.0000,Good,    ,,    ,,43.3000,Good,3.1800,Good,6.8200,Good,    ,,20.7900,Good,    ,,24.9590,Good,15.0600,Good,    ,,    ,
22-03-2021 10:16:46,-2.50,    ,,    ,,31565.0000,Good,    ,,    ,,75.7000,Good,5.5900,Good,6.8100,Good,    ,,19.6400,Good,    ,,25.0010,Good,9.6100,Good,    ,,    ,
22-03-2021 10:17:00,0.00,-3.0000,Good,20.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.7000,Good,    ,,    ,,225.0000,Good,2.2950,Good
22-03-2021 10:17:02,-2.00,    ,,    ,,30594.0000,Good,    ,,    ,,92.4000,Good,6.8500,Good,6.8100,Good,    ,,18.9800,Good,    ,,25.0290,Good,5.3900,Good,    ,,    ,
22-03-2021 10:17:15,-1.50,    ,,    ,,29211.0000,Good,    ,,    ,,111.1000,Good,8.2700,Good,6.8200,Good,    ,,18.0400,Good,    ,,25.0560,Good,4.7900,Good,    ,,    ,
22-03-2021 10:17:28,-0.90,    ,,    ,,25042.0000,Good,    ,,    ,,98.4000,Good,7.4500,Good,6.8600,Good,    ,,15.2300,Good,    ,,25.0760,Good,5.8400,Good,    ,,    ,
22-03-2021 10:17:49,-0.60,    ,,    ,,15873.0000,Good,    ,,    ,,109.7000,Good,8.6800,Good,7.1100,Good,    ,,9.2700,Good,    ,,24.5040,Good,6.7800,Good,    ,,    ,
22-03-2021 10:18:02,-0.20,    ,,    ,,15672.0000,Good,    ,,    ,,118.8000,Good,9.4000,Good,7.1500,Good,    ,,9.1500,Good,    ,,24.5720,Good,6.7200,Good,    ,,    ,
29-03-2021 10:26:36,-2.70,    ,,    ,,21384.0000,Good,    ,,    ,,78.4000,Good,6.1600,Good,7.0100,Good,    ,,12.8300,Good,    ,,23.7510,Good,16.4800,Good,    ,,    ,
29-03-2021 10:27:08,-2.40,    ,,    ,,21354.0000,Good,    ,,    ,,77.8000,Good,6.1200,Good,6.9800,Good,    ,,12.8100,Good,    ,,23.7460,Good,15.1900,Good,    ,,    ,
29-03-2021 10:27:41,-2.00,    ,,    ,,21135.0000,Good,    ,,    ,,83.5000,Good,6.5700,Good,6.9700,Good,    ,,12.6700,Good,    ,,23.7290,Good,11.5900,Good,    ,,    ,
29-03-2021 10:28:03,-1.50,    ,,    ,,21077.0000,Good,    ,,    ,,84.6000,Good,6.6600,Good,6.9600,Good,    ,,12.6300,Good,    ,,23.7290,Good,11.3800,Good,    ,,    ,
29-03-2021 10:28:35,-1.00,    ,,    ,,20334.0000,Good,    ,,    ,,86.7000,Good,6.8500,Good,6.9700,Good,    ,,12.1500,Good,    ,,23.6720,Good,8.5500,Good,    ,,    ,
29-03-2021 10:29:00,0.00,-2.9000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,    ,,0.0000,Good
29-03-2021 10:29:01,-0.50,    ,,    ,,19847.0000,Good,    ,,    ,,89.8000,Good,7.0900,Good,6.9900,Good,    ,,11.8300,Good,    ,,23.7530,Good,7.3300,Good,    ,,    ,
29-03-2021 10:29:20,-0.20,    ,,    ,,19500.0000,Good,    ,,    ,,91.5000,Good,7.2300,Good,7.0000,Good,    ,,11.6000,Good,    ,,23.8940,Good,6.5200,Good,    ,,    ,
06-04-2021 10:24:18,-2.60,    ,,    ,,25102.0000,Good,    ,,    ,,58.2000,Good,4.4400,Good,7.0200,Good,    ,,15.2800,Good,    ,,24.6760,Good,21.6200,Good,    ,,    ,
06-04-2021 10:24:40,-2.30,    ,,    ,,24975.0000,Good,    ,,    ,,62.4000,Good,4.7600,Good,7.0200,Good,    ,,15.1900,Good,    ,,24.6640,Good,18.1400,Good,    ,,    ,
06-04-2021 10:25:05,-2.00,    ,,    ,,24730.0000,Good,    ,,    ,,66.4000,Good,5.0700,Good,7.0300,Good,    ,,15.0300,Good,    ,,24.6380,Good,12.3300,Good,    ,,    ,
06-04-2021 10:25:24,-1.50,    ,,    ,,23037.0000,Good,    ,,    ,,67.7000,Good,5.2200,Good,7.0600,Good,    ,,13.9100,Good,    ,,24.4980,Good,7.0800,Good,    ,,    ,
06-04-2021 10:25:58,-1.00,    ,,    ,,21059.0000,Good,    ,,    ,,68.5000,Good,5.3400,Good,7.1300,Good,    ,,12.6100,Good,    ,,24.2500,Good,5.4800,Good,    ,,    ,
06-04-2021 10:26:00,0.00,-2.8000,Good,20.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,180.0000,Good,2.3460,Good
06-04-2021 10:26:32,-0.50,    ,,    ,,19980.0000,Good,    ,,    ,,70.4000,Good,5.5300,Good,7.1800,Good,    ,,11.9100,Good,    ,,24.0840,Good,4.7300,Good,    ,,    ,
06-04-2021 10:26:47,-0.20,    ,,    ,,19779.0000,Good,    ,,    ,,71.0000,Good,5.5600,Good,7.1900,Good,    ,,11.7800,Good,    ,,24.2430,Good,4.4900,Good,    ,,    ,
12-04-2021 10:24:40,-3.20,    ,,    ,,32796.0000,Good,    ,,    ,,44.1000,Good,3.3300,Good,7.0200,Good,    ,,20.5100,Good,    ,,23.5310,Good,18.5100,Good,    ,,    ,
12-04-2021 10:25:08,-2.90,    ,,    ,,32634.0000,Good,    ,,    ,,47.1000,Good,3.5600,Good,7.0300,Good,    ,,20.4000,Good,    ,,23.5010,Good,10.6200,Good,    ,,    ,
12-04-2021 10:25:38,-2.50,    ,,    ,,32372.0000,Good,    ,,    ,,54.9000,Good,4.1500,Good,7.0400,Good,    ,,20.2200,Good,    ,,23.4540,Good,9.6500,Good,    ,,    ,
12-04-2021 10:26:23,-2.00,    ,,    ,,31761.0000,Good,    ,,    ,,66.4000,Good,5.0500,Good,7.0400,Good,    ,,19.8000,Good,    ,,23.3610,Good,9.3000,Good,    ,,    ,
12-04-2021 10:27:21,-1.50,    ,,    ,,31185.0000,Good,    ,,    ,,89.8000,Good,6.8600,Good,7.0800,Good,    ,,19.4100,Good,    ,,23.2130,Good,8.7100,Good,    ,,    ,
12-04-2021 10:28:00,0.00,-3.4000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.5000,Good,    ,,    ,,    ,,0.0000,Good
12-04-2021 10:28:02,-1.00,    ,,    ,,29124.0000,Good,    ,,    ,,81.0000,Good,6.2700,Good,7.0900,Good,    ,,18.0100,Good,    ,,22.9340,Good,6.8600,Good,    ,,    ,
12-04-2021 10:28:40,-0.50,    ,,    ,,26597.0000,Good,    ,,    ,,119.1000,Good,9.4200,Good,7.4200,Good,    ,,16.3100,Good,    ,,22.2770,Good,9.1200,Good,    ,,    ,
12-04-2021 10:29:05,-0.20,    ,,    ,,26370.0000,Good,    ,,    ,,142.6000,Good,11.3000,Good,7.6300,Good,    ,,16.1600,Good,    ,,22.2490,Good,12.5700,Good,    ,,    ,
19-04-2021 10:43:16,-2.10,    ,,    ,,29615.0000,Good,    ,,    ,,90.9000,Good,7.2700,Good,7.0400,Good,    ,,18.3600,Good,    ,,21.0040,Good,13.7900,Good,    ,,    ,
19-04-2021 10:43:43,-1.80,    ,,    ,,29390.0000,Good,    ,,    ,,102.0000,Good,8.1800,Good,7.0600,Good,    ,,18.2100,Good,    ,,20.9510,Good,12.2700,Good,    ,,    ,
19-04-2021 10:44:23,-1.50,    ,,    ,,28732.0000,Good,    ,,    ,,97.8000,Good,7.8700,Good,7.0700,Good,    ,,17.7600,Good,    ,,20.9050,Good,11.7200,Good,    ,,    ,
19-04-2021 10:45:09,-0.90,    ,,    ,,27076.0000,Good,    ,,    ,,105.9000,Good,8.6300,Good,7.1800,Good,    ,,16.6500,Good,    ,,20.6140,Good,8.9400,Good,    ,,    ,
19-04-2021 10:46:00,0.00,-2.3000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.4000,Good,    ,,    ,,247.5000,Good,3.2640,Good
19-04-2021 10:46:05,-0.50,    ,,    ,,25607.0000,Good,    ,,    ,,112.3000,Good,9.2700,Good,7.2500,Good,    ,,15.6600,Good,    ,,20.2300,Good,7.8800,Good,    ,,    ,
19-04-2021 10:46:24,-0.20,    ,,    ,,25051.0000,Good,    ,,    ,,144.0000,Good,11.8600,Good,7.5300,Good,    ,,15.2900,Good,    ,,20.4620,Good,12.1600,Good,    ,,    ,
27-04-2021 10:29:39,-2.90,    ,,    ,,31856.0000,Good,    ,,    ,,42.3000,Good,3.3600,Good,6.9700,Good,    ,,19.9000,Good,    ,,20.9500,Good,13.0200,Good,    ,,    ,
27-04-2021 10:30:07,-2.60,    ,,    ,,31847.0000,Good,    ,,    ,,41.8000,Good,3.3200,Good,6.9700,Good,    ,,19.8900,Good,    ,,20.9480,Good,12.4800,Good,    ,,    ,
27-04-2021 10:30:19,-2.50,    ,,    ,,31831.0000,Good,    ,,    ,,42.2000,Good,3.3500,Good,6.9700,Good,    ,,19.8800,Good,    ,,20.9420,Good,12.0800,Good,    ,,    ,
27-04-2021 10:30:42,-2.00,    ,,    ,,31413.0000,Good,    ,,    ,,64.4000,Good,5.1300,Good,6.9900,Good,    ,,19.5900,Good,    ,,20.8280,Good,10.2500,Good,    ,,    ,
27-04-2021 10:31:02,-1.50,    ,,    ,,30991.0000,Good,    ,,    ,,75.9000,Good,6.0700,Good,7.0100,Good,    ,,19.3100,Good,    ,,20.7460,Good,9.1700,Good,    ,,    ,
27-04-2021 10:31:30,-1.00,    ,,    ,,30385.0000,Good,    ,,    ,,77.7000,Good,6.2400,Good,7.0400,Good,    ,,18.8900,Good,    ,,20.6830,Good,8.2100,Good,    ,,    ,
27-04-2021 10:32:00,0.00,-3.1000,Good,10.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.6000,Good,    ,,    ,,45.0000,Good,0.9690,Good
27-04-2021 10:32:03,-0.50,    ,,    ,,29755.0000,Good,    ,,    ,,81.0000,Good,6.5300,Good,7.0700,Good,    ,,18.4600,Good,    ,,20.5930,Good,6.9800,Good,    ,,    ,
27-04-2021 10:32:23,-0.20,    ,,    ,,29134.0000,Good,    ,,    ,,84.8000,Good,6.8400,Good,7.0900,Good,    ,,18.0400,Good,    ,,20.7140,Good,6.3700,Good,    ,,    ,
03-05-2021 10:10:43,-2.90,    ,,    ,,28458.0000,Good,    ,,    ,,83.0000,Good,6.8600,Good,6.9600,Good,    ,,17.5900,Good,    ,,19.5380,Good,8.0100,Good,    ,,    ,
03-05-2021 10:11:17,-2.60,    ,,    ,,28454.0000,Good,    ,,    ,,84.5000,Good,6.9900,Good,6.9600,Good,    ,,17.5900,Good,    ,,19.5300,Good,7.6400,Good,    ,,    ,
03-05-2021 10:11:26,-2.50,    ,,    ,,28453.0000,Good,    ,,    ,,84.9000,Good,7.0200,Good,6.9600,Good,    ,,17.5900,Good,    ,,19.5300,Good,7.3600,Good,    ,,    ,
03-05-2021 10:11:38,-2.00,    ,,    ,,28436.0000,Good,    ,,    ,,84.6000,Good,7.0000,Good,6.9600,Good,    ,,17.5700,Good,    ,,19.5290,Good,7.4000,Good,    ,,    ,
03-05-2021 10:11:50,-1.50,    ,,    ,,28269.0000,Good,    ,,    ,,82.2000,Good,6.8200,Good,6.9700,Good,    ,,17.4600,Good,    ,,19.4480,Good,6.4700,Good,    ,,    ,
03-05-2021 10:12:00,0.00,-3.1000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,45.0000,Good,1.5810,Good
03-05-2021 10:12:01,-1.00,    ,,    ,,27932.0000,Good,    ,,    ,,78.9000,Good,6.5700,Good,6.9700,Good,    ,,17.2300,Good,    ,,19.2770,Good,5.2900,Good,    ,,    ,
03-05-2021 10:12:29,-0.50,    ,,    ,,26862.0000,Good,    ,,    ,,65.9000,Good,5.5300,Good,7.0100,Good,    ,,16.5100,Good,    ,,19.0460,Good,3.8200,Good,    ,,    ,
03-05-2021 10:12:42,-0.20,    ,,    ,,26855.0000,Good,    ,,    ,,65.4000,Good,5.4900,Good,7.0100,Good,    ,,16.5100,Good,    ,,19.0620,Good,3.8300,Good,    ,,    ,
11-05-2021 10:13:21,-2.90,    ,,    ,,10033.0000,Good,    ,,    ,,115.5000,Good,10.7200,Good,7.4500,Good,    ,,5.6800,Good,    ,,17.3090,Good,13.9300,Good,    ,,    ,
11-05-2021 10:13:43,-2.70,    ,,    ,,10030.0000,Good,    ,,    ,,119.2000,Good,11.0600,Good,7.4400,Good,    ,,5.6800,Good,    ,,17.2980,Good,13.7100,Good,    ,,    ,
11-05-2021 10:13:53,-2.50,    ,,    ,,9984.0000,Good,    ,,    ,,118.9000,Good,11.0400,Good,7.4400,Good,    ,,5.6500,Good,    ,,17.2910,Good,12.5200,Good,    ,,    ,
11-05-2021 10:14:00,0.00,-3.2000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,0.0000,Good,3.0600,Good
11-05-2021 10:14:07,-2.00,    ,,    ,,9580.0000,Good,    ,,    ,,118.1000,Good,10.9900,Good,7.4600,Good,    ,,5.4100,Good,    ,,17.2430,Good,11.1900,Good,    ,,    ,
11-05-2021 10:14:23,-1.50,    ,,    ,,8748.0000,Good,    ,,    ,,108.8000,Good,10.1700,Good,7.5100,Good,    ,,4.9100,Good,    ,,17.1830,Good,11.4900,Good,    ,,    ,
11-05-2021 10:14:36,-1.00,    ,,    ,,8407.0000,Good,    ,,    ,,90.7000,Good,8.4900,Good,7.5300,Good,    ,,4.7000,Good,    ,,17.1530,Good,10.6500,Good,    ,,    ,
11-05-2021 10:14:54,-0.50,    ,,    ,,8259.0000,Good,    ,,    ,,83.9000,Good,7.8600,Good,7.5500,Good,    ,,4.6100,Good,    ,,17.1780,Good,10.9500,Good,    ,,    ,
11-05-2021 10:15:06,-0.20,    ,,    ,,8185.0000,Good,    ,,    ,,80.3000,Good,7.5100,Good,7.5500,Good,    ,,4.5700,Good,    ,,17.2460,Good,10.1800,Good,    ,,    ,
17-05-2021 10:43:50,-2.80,    ,,    ,,28187.0000,Good,    ,,    ,,112.0000,Good,9.5400,Good,7.3000,Good,    ,,17.4100,Good,    ,,18.0560,Good,7.9400,Good,    ,,    ,
17-05-2021 10:44:10,-2.50,    ,,    ,,27868.0000,Good,    ,,    ,,113.4000,Good,9.6800,Good,7.2900,Good,    ,,17.2000,Good,    ,,18.0290,Good,7.2500,Good,    ,,    ,
17-05-2021 10:44:22,-2.00,    ,,    ,,27195.0000,Good,    ,,    ,,122.0000,Good,10.4600,Good,7.3200,Good,    ,,16.7400,Good,    ,,17.9120,Good,5.7800,Good,    ,,    ,
17-05-2021 10:44:35,-1.50,    ,,    ,,24965.0000,Good,    ,,    ,,120.7000,Good,10.5000,Good,7.4200,Good,    ,,15.2500,Good,    ,,17.6150,Good,4.5900,Good,    ,,    ,
17-05-2021 10:44:49,-1.10,    ,,    ,,18811.0000,Good,    ,,    ,,111.3000,Good,10.0900,Good,7.9000,Good,    ,,11.2100,Good,    ,,16.7770,Good,3.5000,Good,    ,,    ,
17-05-2021 10:45:00,0.00,-3.0000,Good,30.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,90.0000,Good,2.1930,Good
17-05-2021 10:45:10,-0.50,    ,,    ,,18140.0000,Good,    ,,    ,,107.8000,Good,9.8300,Good,7.9600,Good,    ,,10.7700,Good,    ,,16.6790,Good,3.1600,Good,    ,,    ,
17-05-2021 10:45:24,-0.20,    ,,    ,,18103.0000,Good,    ,,    ,,107.0000,Good,9.7500,Good,7.9600,Good,    ,,10.7500,Good,    ,,16.6900,Good,3.1500,Good,    ,,    ,
24-05-2021 10:15:32,-3.10,    ,,    ,,33575.0000,Good,    ,,    ,,59.0000,Good,4.8600,Good,6.9900,Good,    ,,21.1000,Good,    ,,18.6210,Good,12.2200,Good,    ,,    ,
24-05-2021 10:16:02,-2.80,    ,,    ,,33327.0000,Good,    ,,    ,,74.9000,Good,6.1800,Good,6.9800,Good,    ,,20.9300,Good,    ,,18.6310,Good,10.1800,Good,    ,,    ,
24-05-2021 10:16:26,-2.50,    ,,    ,,33246.0000,Good,    ,,    ,,74.1000,Good,6.1200,Good,6.9800,Good,    ,,20.8700,Good,    ,,18.6140,Good,8.1800,Good,    ,,    ,
24-05-2021 10:17:08,-2.00,    ,,    ,,32334.0000,Good,    ,,    ,,71.5000,Good,5.9400,Good,6.9900,Good,    ,,20.2400,Good,    ,,18.4890,Good,6.8000,Good,    ,,    ,
24-05-2021 10:17:32,-1.50,    ,,    ,,26355.0000,Good,    ,,    ,,69.1000,Good,5.9800,Good,7.1200,Good,    ,,16.1800,Good,    ,,17.6990,Good,5.0100,Good,    ,,    ,
24-05-2021 10:17:58,-1.00,    ,,    ,,21138.0000,Good,    ,,    ,,63.2000,Good,5.6800,Good,7.2700,Good,    ,,12.7200,Good,    ,,16.8390,Good,4.9800,Good,    ,,    ,
24-05-2021 10:18:00,0.00,-3.3000,Good,50.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,45.0000,Good,1.8360,Good
24-05-2021 10:18:39,-0.50,    ,,    ,,20613.0000,Good,    ,,    ,,62.9000,Good,5.6800,Good,7.3000,Good,    ,,12.3800,Good,    ,,16.7020,Good,4.8600,Good,    ,,    ,
24-05-2021 10:19:00,-0.20,    ,,    ,,20560.0000,Good,    ,,    ,,63.3000,Good,5.7200,Good,7.3100,Good,    ,,12.3400,Good,    ,,16.7110,Good,4.3900,Good,    ,,    ,
31-05-2021 10:26:05,-2.80,    ,,    ,,14480.0000,Good,    ,,    ,,82.8000,Good,7.9800,Good,7.7700,Good,    ,,8.4400,Good,    ,,14.7090,Good,20.4700,Good,    ,,    ,
31-05-2021 10:26:30,-2.50,    ,,    ,,14480.0000,Good,    ,,    ,,82.8000,Good,7.9700,Good,7.7700,Good,    ,,8.4400,Good,    ,,14.7070,Good,20.7800,Good,    ,,    ,
31-05-2021 10:26:49,-2.00,    ,,    ,,14479.0000,Good,    ,,    ,,82.9000,Good,7.9900,Good,7.7700,Good,    ,,8.4400,Good,    ,,14.7090,Good,20.9200,Good,    ,,    ,
31-05-2021 10:27:00,0.00,-3.0000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.3000,Good,    ,,    ,,225.0000,Good,2.8560,Good
31-05-2021 10:27:11,-1.50,    ,,    ,,14480.0000,Good,    ,,    ,,83.0000,Good,8.0000,Good,7.7700,Good,    ,,8.4400,Good,    ,,14.7140,Good,21.8000,Good,    ,,    ,
31-05-2021 10:27:24,-1.00,    ,,    ,,14481.0000,Good,    ,,    ,,83.1000,Good,8.0000,Good,7.7700,Good,    ,,8.4400,Good,    ,,14.7250,Good,20.0700,Good,    ,,    ,
31-05-2021 10:27:37,-0.50,    ,,    ,,14475.0000,Good,    ,,    ,,83.4000,Good,8.0100,Good,7.7600,Good,    ,,8.4400,Good,    ,,14.8660,Good,18.8700,Good,    ,,    ,
31-05-2021 10:27:55,-0.20,    ,,    ,,14479.0000,Good,    ,,    ,,83.5000,Good,8.0100,Good,7.7700,Good,    ,,8.4400,Good,    ,,14.8810,Good,19.4700,Good,    ,,    ,
08-06-2021 10:41:05,-2.60,    ,,    ,,16625.0000,Good,    ,,    ,,83.6000,Good,8.3700,Good,7.8200,Good,    ,,9.7900,Good,    ,,12.5480,Good,11.8800,Good,    ,,    ,
08-06-2021 10:41:24,-2.30,    ,,    ,,16625.0000,Good,    ,,    ,,83.2000,Good,8.3300,Good,7.8200,Good,    ,,9.7900,Good,    ,,12.5480,Good,7.8600,Good,    ,,    ,
