"Site Ref","Program Site Ref","Collect Time","Collect Date","Collect Month","Collect Year","Program Code","Sample Number","Sample Type","Sampling Number","Primary CoC Number","Collection Method","Data Category","Depth measuring point","Sample Depth(s) (m)","Sample Depth (m)","Sample Depth To (m)","Comments","Security Level","Salin Sign","Salinity (ppt)","Salin Qual | Status","Cond Sign","Cond @ 25 deg C (uS/cm)","Cond Qual | Status","Temp Sign","Temperature (deg C)","Temp Qual | Status","DOconc Sign","O2-{DO conc} (mg/L)","DOconc Qual | Status","DO% Sign","O2-{DO %sat} (%)","DO% Qual | Status","pH Sign","pH (no units)","pH Qual | Status","Turb Sign","Turbidity (NTU)","Turb Qual | Status","Secchi Sign","Secchi depth (m)","Secchi Qual | Status","BotDep Sign","Bottom Depth (m)","BotDep Qual | Status","TN Sign","N (tot) {TN pTN} (ug/L)","TN Qual | Status","NOx-N Sign","N (sum sol ox) {NOx-N TON} (ug/L)","NOx-N Qual | Status","NH3/4-N Sign","NH3-N/NH4-N (sol) (ug/L)","NH3/4-N Qual | Status","DON Sign","N (sum sol org) {DON} (ug/L)","DON Qual | Status","TKN Sign","N (tot kjel) {TKN} (ug/L)","TKN Qual | Status","NO2-N Sign","NO2-N (sol) (ug/L)","NO2-N Qual | Status","NO3-N Sign","NO3-N (sol) (ug/L)","NO3-N Qual | Status","TP Sign","P (tot) {TP pTP} (ug/L)","TP Qual | Status","FRP Sign","PO4-P (sol react) {SRP FRP} (ug/L)","FRP Qual | Status","AlkTot Sign","Alkalinity (tot) (CaCO3) (ug/L)","AlkTot Qual | Status","DOC Sign","C (sol org) {DOC DOC as NPOC} (ug/L)","DOC Qual | Status","SiO2 Sign","SiO2 (sol react) (ug/L)","SiO2 Qual | Status","SiO2-Si Sign","SiO2-Si (sol react) (ug/L)","SiO2-Si Qual | Status","TSS Sign","Suspended Solids (Total) {TSS} (mg/L)","TSS Qual | Status","Chla(Lab) Sign","Chlorophyll a (by vol) (mg/L)","Chla(Lab) Qual | Status","Chlb(Lab) Sign","Chlorophyll b (by vol) (mg/L)","Chlb(Lab) Qual | Status","Chlc(Lab) Sign","Chlorophyll c (by vol) (mg/L)","Chlc(Lab) Qual | Status","ChlSmplVol Sign","Chlorophyll sample volume (mL)","ChlSmplVol Qual | Status","PhaeoA Sign","Phaeophytin a (by vol) (mg/L)","PhaeoA Qual | Status","Chl ug/L Sign","Chlorophyll a (in situ) (ug/L)","Chl ug/L Qual | Status","Chl RFU Sign","Chlorophyll a (in situ) (RFU)","Chl RFU Qual | Status","BGA-PC ug/L Sign","Phycocyanin (insitu) {BGA-PC} (ug/L)","BGA-PC ug/L Qual | Status","BGA-PC RFU Sign","Phycocyanin (insitu) {BGA-PC} (RFU)","BGA-PC RFU Qual | Status","Null reading","Cloud Sign","Cloud cover (%)","Cloud Qual | Status","Flow status","Tide status","WL SLE Sign","Water level (SLE) (m)","WL SLE Qual | Status","Wind Dir Sign","Wind direction (°)","Wind Dir Qual | Status","Wind Spd Sign","Wind speed (knot)","Wind Spd Qual | Status"
"6161879","SUC","12:03:42 PM","26/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample","501956-LOG-0154","501956","Insitu","Instrument log","Water surface level","1","1","","","Unrestricted","","28.68","Good | Active","","44454","Good | Active","","25.927","Good | Active","","8.42","Good | Active","","121.9","Good | Active","","7.6","Good | Active","","4.54","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.58","Uncalibrated | Deactivated","","19.97","Uncalibrated | Deactivated","","3.41","Good | Deactivated","","3.47","Good | Deactivated","","","","","","","","","","","","","","",""
"6161879","SUC","12:04:01 PM","26/02/2024","2","2024","SG-E-SCESTUARY","202480466","Standard sample","501956-LAB-0022","501956","Integrated over depth","Laboratory results","Water surface level","0 - 3.5","0","3.5","","Unrestricted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.026","Good | Active","<","0.0005","Good | Active","","0.0058","Good | Active","","1400","Good | Active","","0.0016","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6161879","SUC","12:04:02 PM","26/02/2024","2","2024","SG-E-SCESTUARY","202480473","Standard sample (Surface)","501956-LOG-0155","501956","Insitu","Instrument log","Water surface level","0.5","0.5","","","Unrestricted","","28.31","Good | Active","","43951","Good | Active","","26.602","Good | Active","","8.61","Good | Active","","125.7","Good | Active","","7.61","Good | Active","","3.61","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.46","Uncalibrated | Deactivated","","6.06","Uncalibrated | Deactivated","","1.92","Good | Deactivated","","1.98","Good | Deactivated","","","","","","","","","","","","","","",""
"6161879","SUC","12:04:03 PM","26/02/2024","2","2024","SG-E-SCESTUARY","202480473","Standard sample (Surface)","501956-LAB-0023","501956","Grab sample","Laboratory results","Water surface level","0","0","","","Unrestricted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1200","Good | Active","<","10","Good | Active","","12","Good | Active","","670","Good | Active","","1200","Good | Active","","","","","","","","170","Good | Active","","45","Good | Active","","150000","Good | Active","","12000","Good | Active","","","","","3700","Good | Active","","13","Good | Active","","0.035","Good | Active","","0.0019","Good | Active","","0.0057","Good | Active","","700","Good | Active","","0.0015","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6161879","SUC","12:04:32 PM","26/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample (Min profile depth)","501956-LOG-0156","501956","Insitu","Instrument log","Water surface level","0.2","0.2","","","Unrestricted","","28.09","Good | Active","","43671","Good | Active","","27.038","Good | Active","","8.55","Good | Active","","125.7","Good | Active","","7.62","Good | Active","","3.35","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.52","Uncalibrated | Deactivated","","4.34","Uncalibrated | Deactivated","","1.58","Good | Deactivated","","1.64","Good | Deactivated","","","","","","","","","","","","","","",""
"6161879","SUC","11:35:49 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample (Max profile depth)","501966-LOG-0145","501966","Insitu","Instrument log","Water surface level","5.6","5.6","","","Unrestricted","","28.36","Good | Active","","43993","Good | Active","","25.436","Good | Active","","7.7","Good | Active","","110.4","Good | Active","","7.48","Good | Active","","6.54","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.57","Uncalibrated | Deactivated","","5.59","Uncalibrated | Deactivated","","1.6","Good | Deactivated","","1.66","Good | Deactivated","","","","","","","","","","","","","","",""
"6161879","SUC","11:36:10 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample (Bottom)","501966-LOG-0146","501966","Insitu","Instrument log","Water surface level","5.3","5.3","","","Unrestricted","","28.36","Good | Active","","43994","Good | Active","","25.429","Good | Active","","7.55","Good | Active","","108.2","Good | Active","","7.47","Good | Active","","7.88","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.65","Uncalibrated | Deactivated","","5.11","Uncalibrated | Deactivated","","1.52","Good | Deactivated","","1.58","Good | Deactivated","","","","","","","","","","","","","","",""
"6161879","SUC","11:36:35 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0147","501966","Insitu","Instrument log","Water surface level","5","5","","","Unrestricted","","28.34","Good | Active","","43969","Good | Active","","25.428","Good | Active","","7.64","Good | Active","","109.4","Good | Active","","7.48","Good | Active","","6.13","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.31","Uncalibrated | Deactivated","","5.77","Uncalibrated | Deactivated","","1.67","Good | Deactivated","","1.73","Good | Deactivated","","","","","","","","","","","","","","",""
"6161879","SUC","11:36:55 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0148","501966","Insitu","Instrument log","Water surface level","4.5","4.5","","","Unrestricted","","28.32","Good | Active","","43937","Good | Active","","25.427","Good | Active","","7.8","Good | Active","","111.6","Good | Active","","7.49","Good | Active","","5.63","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.74","Uncalibrated | Deactivated","","6.13","Uncalibrated | Deactivated","","1.71","Good | Deactivated","","1.77","Good | Deactivated","","","","","","","","","","","","","","",""
"6161879","SUC","11:37:13 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0149","501966","Insitu","Instrument log","Water surface level","4","4","","","Unrestricted","","28.3","Good | Active","","43900","Good | Active","","25.428","Good | Active","","7.82","Good | Active","","112","Good | Active","","7.49","Good | Active","","5.49","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.85","Uncalibrated | Deactivated","","5.41","Uncalibrated | Deactivated","","1.62","Good | Deactivated","","1.68","Good | Deactivated","","","","","","","","","","","","","","",""
"6161879","SUC","11:37:36 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0150","501966","Insitu","Instrument log","Water surface level","3.5","3.5","","","Unrestricted","","28.18","Good | Active","","43739","Good | Active","","25.452","Good | Active","","8.03","Good | Active","","115","Good | Active","","7.51","Good | Active","","5.14","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.22","Uncalibrated | Deactivated","","6.74","Uncalibrated | Deactivated","","1.7","Good | Deactivated","","1.76","Good | Deactivated","","","","","","","","","","","","","","",""
"6161879","SUC","11:37:55 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0151","501966","Insitu","Instrument log","Water surface level","3","3","","","Unrestricted","","28.13","Good | Active","","43669","Good | Active","","25.47","Good | Active","","8.12","Good | Active","","116.3","Good | Active","","7.53","Good | Active","","4.69","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.73","Uncalibrated | Deactivated","","6.87","Uncalibrated | Deactivated","","1.69","Good | Deactivated","","1.75","Good | Deactivated","","","","","","","","","","","","","","",""
"6161879","SUC","11:38:19 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0152","501966","Insitu","Instrument log","Water surface level","2.5","2.5","","","Unrestricted","","28.08","Good | Active","","43596","Good | Active","","25.5","Good | Active","","8.4","Good | Active","","120.2","Good | Active","","7.54","Good | Active","","4.45","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.23","Uncalibrated | Deactivated","","7.24","Uncalibrated | Deactivated","","1.77","Good | Deactivated","","1.83","Good | Deactivated","","","","","","","","","","","","","","",""
"6161879","SUC","11:38:41 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0153","501966","Insitu","Instrument log","Water surface level","2","2","","","Unrestricted","","28.02","Good | Active","","43522","Good | Active","","25.595","Good | Active","","8.69","Good | Active","","124.6","Good | Active","","7.58","Good | Active","","4.11","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.24","Uncalibrated | Deactivated","","10.46","Uncalibrated | Deactivated","","1.87","Good | Deactivated","","1.93","Good | Deactivated","","","","","","","","","","","","","","",""
"6161879","SUC","11:39:00 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-FLD-0016","501966","Insitu","Field obs / rdgs","Water surface level","","","","","Unrestricted","","","","","","","","","","","","","","","","","","","","","","","0.6","Good | Active","","5.8","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Good | Active","Stationary or Static","Flowing","","","","","270","Good | Active","","2.7","Good | Active"
"6161879","SUC","11:39:01 AM","5/03/2024","3","2024","SG-E-SCESTUARY","202480551","Standard sample","501966-LAB-0007","501966","Integrated over depth","Laboratory results","Water surface level","0 - 5.3","0","5.3","","Unrestricted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.025","Good | Active","","0.0008","Good | Active","","0.0041","Good | Active","","1200","Good | Active","<","0.0005","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6161879","SUC","11:39:04 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0154","501966","Insitu","Instrument log","Water surface level","1.5","1.5","","","Unrestricted","","27.95","Good | Active","","43427","Good | Active","","25.736","Good | Active","","9.34","Good | Active","","134.2","Good | Active","","7.61","Good | Active","","4.05","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.88","Uncalibrated | Deactivated","","10.38","Uncalibrated | Deactivated","","1.88","Good | Deactivated","","1.94","Good | Deactivated","","","","","","","","","","","","","","",""
"6161879","SUC","11:39:28 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0155","501966","Insitu","Instrument log","Water surface level","1","1","","","Unrestricted","","27.88","Good | Active","","43338","Good | Active","","26.013","Good | Active","","9.6","Good | Active","","138.6","Good | Active","","7.64","Good | Active","","3.79","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.69","Uncalibrated | Deactivated","","9.59","Uncalibrated | Deactivated","","1.81","Good | Deactivated","","1.87","Good | Deactivated","","","","","","","","","","","","","","",""
"6161879","SUC","11:39:47 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample (Surface)","501966-LOG-0156","501966","Insitu","Instrument log","Water surface level","0.5","0.5","","","Unrestricted","","27.86","Good | Active","","43314","Good | Active","","26.21","Good | Active","","9.54","Good | Active","","138.1","Good | Active","","7.63","Good | Active","","3.87","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.45","Uncalibrated | Deactivated","","6.3","Uncalibrated | Deactivated","","1.56","Good | Deactivated","","1.62","Good | Deactivated","","","","","","","","","","","","","","",""
"6161879","SUC","11:40:04 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample (Min profile depth)","501966-LOG-0157","501966","Insitu","Instrument log","Water surface level","0.2","0.2","","","Unrestricted","","27.84","Good | Active","","43294","Good | Active","","26.344","Good | Active","","9.36","Good | Active","","135.8","Good | Active","","7.62","Good | Active","","3.87","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.37","Uncalibrated | Deactivated","","4.3","Uncalibrated | Deactivated","","1.44","Good | Deactivated","","1.5","Good | Deactivated","","","","","","","","","","","","","","",""
"6162045","KMO","12:20:32 PM","26/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample (Max profile depth)","501956-LOG-0164","501956","Insitu","Instrument log","Water surface level","3.2","3.2","","","Unrestricted","","30.09","Good | Active","","46392","Good | Active","","25.521","Good | Active","","4.36","Good | Active","","63.2","Good | Active","","7.52","Good | Active","","6.33","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.04","Uncalibrated | Deactivated","","5.71","Uncalibrated | Deactivated","","2.57","Good | Deactivated","","2.63","Good | Deactivated","","","","","","","","","","","","","","",""
